,id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url,num_issues,num_subscribers,num_contributors,languages,readme
4173,591293057,https://github.com/arianeduverdier/POEM-recall-error,POEM-recall-error,Quantifying imperfect recall in the POEM score,arianeduverdier,User,https://avatars.githubusercontent.com/u/63733948?v=4,2023-01-20T12:01:52Z,2023-07-27T14:02:17Z,,60,GNU General Public License v3.0,1,0,False,"['atopic-dermatitis', 'eczema', 'outcome-measures', 'poem', 'recall-period']",False,main,R,True,True,False,False,True,https://api.github.com/repos/arianeduverdier/POEM-recall-error,0,0,0,[],
4175,276701507,https://github.com/cran/PROsetta,PROsetta,":exclamation: This is a read-only mirror of the CRAN R package repository.  PROsetta — Linking Patient-Reported Outcomes Measures. Homepage: https://www.prosettastone.org/ (project description), https://choi-phd.github.io/PROsetta/ (documentation)  Report bugs for this package: https://github.com/choi-phd/PROsetta/issues",cran,Organization,https://avatars.githubusercontent.com/u/6899542?v=4,2020-07-02T16:58:11Z,2023-02-04T03:29:35Z,,5831,UNLICENSED,0,0,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/cran/PROsetta,0,0,0,[],
4179,29183248,https://github.com/cran/FACTscorer,FACTscorer,:exclamation: This is a read-only mirror of the CRAN R package repository.  FACTscorer — Scores the FACT and FACIT Family of Patient-Reported Outcome Measures  ,cran,Organization,https://avatars.githubusercontent.com/u/6899542?v=4,2015-01-13T09:44:24Z,2015-12-17T12:43:11Z,,160,UNLICENSED,0,0,False,[],False,master,R,True,False,False,False,False,https://api.github.com/repos/cran/FACTscorer,0,0,0,[],
4183,518032967,https://github.com/nukleus-ecu/epicodr,epicodr,"Import, primary coding and export functions for NAPKON data",nukleus-ecu,Organization,https://avatars.githubusercontent.com/u/100345717?v=4,2022-07-26T11:28:03Z,2022-08-04T11:14:19Z,,484,Other,0,1,False,[],False,main,R,True,True,True,False,True,https://api.github.com/repos/nukleus-ecu/epicodr,0,0,0,[],
4186,303375818,https://github.com/UCLComputerScience/COMP0016_2020_21_Team19,COMP0016_2020_21_Team19,Activity League – a generalised platform for collecting user-reported outcomes,UCLComputerScience,Organization,https://avatars.githubusercontent.com/u/26434653?v=4,2020-10-12T11:52:04Z,2021-04-19T14:37:01Z,https://uclcomputerscience.github.io/COMP0016_2020_21_Team19/,293660,GNU Affero General Public License v3.0,0,1,False,"['django', 'nhs', 'python', 'user-reported-outcomes']",False,main,Python,True,True,True,False,True,https://api.github.com/repos/UCLComputerScience/COMP0016_2020_21_Team19,0,0,0,[],
4192,164405805,https://github.com/bitzj2015/DRL-Networking,DRL-Networking,Research on incentive mechanism design in mobile crowdsensing and mobile edge computing by deep reinforcement learning approaches.,bitzj2015,User,https://avatars.githubusercontent.com/u/20329256?v=4,2019-01-07T09:04:35Z,2024-03-04T13:20:42Z,,485,UNLICENSED,105,28,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/bitzj2015/DRL-Networking,0,0,0,[],
4193,79408118,https://github.com/wangleye/dp-sparse-mcs,dp-sparse-mcs,code for 'Differential Location Privacy for Sparse Mobile Crowdsensing' at ICDM'16,wangleye,User,https://avatars.githubusercontent.com/u/2674870?v=4,2017-01-19T02:44:22Z,2024-02-01T10:05:18Z,,23215,GNU General Public License v3.0,40,14,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/wangleye/dp-sparse-mcs,0,0,0,[],
4194,151692263,https://github.com/cph-cachet/carp.sensing-flutter,carp.sensing-flutter,"CARP Mobile Sensing for Flutter, including mobile sensing framework, data backend support, and the CARP mobile sensing app.",cph-cachet,Organization,https://avatars.githubusercontent.com/u/34303488?v=4,2018-10-05T08:31:40Z,2024-01-17T23:31:18Z,,28337,MIT License,75,27,False,"['carp', 'flutter', 'flutter-plugins', 'mobile', 'sensing', 'ubicomp', 'wearable']",False,main,Dart,False,True,False,True,True,https://api.github.com/repos/cph-cachet/carp.sensing-flutter,0,0,0,[],
4195,101236992,https://github.com/flow-project/flow,flow,Computational framework for reinforcement learning in traffic control,flow-project,Organization,https://avatars.githubusercontent.com/u/42452919?v=4,2017-08-24T00:36:03Z,2024-03-07T21:29:31Z,,283835,MIT License,1011,363,False,"['autonomous', 'benchmark', 'reinforcement-learning', 'sumo', 'traffic-control', 'vehicle-control']",False,master,Python,True,True,False,False,True,https://api.github.com/repos/flow-project/flow,0,0,0,[],
4196,96050368,https://github.com/yscacaca/DeepSense,DeepSense,Deepsense: a unified deep learning framework for time-series mobile sensing data processing.,yscacaca,User,https://avatars.githubusercontent.com/u/8153322?v=4,2017-07-02T21:38:33Z,2023-12-06T01:48:04Z,,6348,UNLICENSED,194,70,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/yscacaca/DeepSense,0,0,0,[],
4197,26280126,https://github.com/predictive-technology-laboratory/sensus,sensus,A Cross-Platform System for Mobile Sensing,predictive-technology-laboratory,Organization,https://avatars.githubusercontent.com/u/7767826?v=4,2014-11-06T16:58:33Z,2023-06-03T00:36:06Z,http://predictive-technology-laboratory.github.io/sensus,162455,Apache License 2.0,37,39,False,"['android', 'ios', 'mobile-sensing']",False,develop,C#,True,False,True,False,True,https://api.github.com/repos/predictive-technology-laboratory/sensus,0,0,0,[],
4198,261376028,https://github.com/refrain-AM/PPTD,PPTD,PPTD 相关论文实现,refrain-AM,User,https://avatars.githubusercontent.com/u/25193117?v=4,2020-05-05T06:12:50Z,2023-07-19T01:48:15Z,,9105,UNLICENSED,3,5,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/refrain-AM/PPTD,0,0,0,[],
4199,491748749,https://github.com/BIT-MCS/e-Divert,e-Divert,[TMC 2021] Distributed and Energy-Efficient Mobile Crowdsensing with Charging Stations by Deep Reinforcement Learning,BIT-MCS,Organization,https://avatars.githubusercontent.com/u/105273508?v=4,2022-05-13T03:51:07Z,2024-01-03T08:48:49Z,,73,MIT License,18,3,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/BIT-MCS/e-Divert,0,0,0,[],
4200,23683929,https://github.com/SensingKit/SensingKit-Android,SensingKit-Android,An Android framework that provides Mobile Sensing functionality to your apps.,SensingKit,Organization,https://avatars.githubusercontent.com/u/8134497?v=4,2014-09-05T00:08:03Z,2023-10-02T17:46:41Z,https://www.sensingkit.org,817,GNU Lesser General Public License v3.0,89,37,False,"['android', 'android-library', 'mobile-sensing', 'sensingkit', 'sensor', 'sensor-data']",False,master,Java,True,False,False,False,True,https://api.github.com/repos/SensingKit/SensingKit-Android,0,0,0,[],
4202,23683904,https://github.com/SensingKit/SensingKit-iOS,SensingKit-iOS,An iOS framework that provides Mobile Sensing functionality to your apps.,SensingKit,Organization,https://avatars.githubusercontent.com/u/8134497?v=4,2014-09-05T00:07:07Z,2024-02-26T19:28:20Z,https://www.sensingkit.org,572,GNU Lesser General Public License v3.0,106,25,False,"['ios', 'ios-library', 'mobile-sensing', 'sensingkit', 'sensor', 'sensor-data']",False,master,Objective-C,True,False,False,False,True,https://api.github.com/repos/SensingKit/SensingKit-iOS,0,0,0,[],
4206,409885334,https://github.com/SpartanBin/mobile_crowd_sensing,mobile_crowd_sensing,Use multi-agent ReinForcement Learning on mobile crowd sensing.,SpartanBin,User,https://avatars.githubusercontent.com/u/41893117?v=4,2021-09-24T08:12:31Z,2023-12-24T09:33:25Z,,3037,UNLICENSED,8,2,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/SpartanBin/mobile_crowd_sensing,0,0,0,[],
4207,491751030,https://github.com/BIT-MCS/GCRL-min-AoI,GCRL-min-AoI,[INFOCOM 2022] AoI-minimal UAV Crowdsensing by Model-based Graph Convolutional Reinforcement Learning,BIT-MCS,Organization,https://avatars.githubusercontent.com/u/105273508?v=4,2022-05-13T04:02:26Z,2024-03-06T08:00:19Z,,5014,MIT License,41,6,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/BIT-MCS/GCRL-min-AoI,0,0,0,[],
4208,356753677,https://github.com/zhlu007/GoCC,GoCC,Multiple Cooperative Task Allocation on Group-oriented Cooperative Crowdsensing,zhlu007,User,https://avatars.githubusercontent.com/u/48824075?v=4,2021-04-11T03:06:23Z,2024-02-27T06:04:24Z,,7571,UNLICENSED,17,7,False,[],False,master,MATLAB,True,True,False,False,True,https://api.github.com/repos/zhlu007/GoCC,0,0,0,[],
4209,491750100,https://github.com/BIT-MCS/DRL-eFresh,DRL-eFresh,[TMC 2023] Delay-Sensitive Energy-Efficient UAV Crowdsensing by Deep Reinforcement Learning,BIT-MCS,Organization,https://avatars.githubusercontent.com/u/105273508?v=4,2022-05-13T03:57:26Z,2024-03-05T07:12:59Z,,73,MIT License,34,3,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/BIT-MCS/DRL-eFresh,0,0,0,[],
4210,41937751,https://github.com/funf-org/funf-core-android,funf-core-android,Funf Open Sensing Framework for Android,funf-org,Organization,https://avatars.githubusercontent.com/u/14131953?v=4,2015-09-04T21:06:48Z,2023-12-25T13:06:12Z,,1644,UNLICENSED,91,54,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/funf-org/funf-core-android,0,0,0,[],
4211,491750833,https://github.com/BIT-MCS/DRL-freshMCS,DRL-freshMCS,[INFOCOM 2021] Mobile Crowdsensing for Data Freshness: A Deep Reinforcement Learning Approach,BIT-MCS,Organization,https://avatars.githubusercontent.com/u/105273508?v=4,2022-05-13T04:01:25Z,2024-01-03T08:35:47Z,,266,MIT License,10,2,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/BIT-MCS/DRL-freshMCS,0,0,0,[],
4216,16457202,https://github.com/Rezar/Ubiqlog,Ubiqlog,Energy-efficient life logging for Android platforms.,Rezar,User,https://avatars.githubusercontent.com/u/932331?v=4,2014-02-02T15:46:24Z,2023-10-08T02:06:18Z,,115195,"BSD 2-Clause ""Simplified"" License",31,13,False,[],False,ma,Java,True,True,False,False,True,https://api.github.com/repos/Rezar/Ubiqlog,0,0,0,[],
4219,370255368,https://github.com/iantangc/SelfHAR,SelfHAR,Improving Human Activity Recognition through Self-training with Unlabeled Data,iantangc,User,https://avatars.githubusercontent.com/u/23136498?v=4,2021-05-24T06:49:00Z,2023-11-03T09:55:14Z,,6186,GNU General Public License v3.0,29,13,False,"['deep-learning', 'har', 'human-activity-recognition', 'mobile-sensing', 'self-supervised-learning', 'self-training', 'semi-supervised-learning', 'sensor-data', 'unlabeled-data']",False,main,Python,True,True,False,True,True,https://api.github.com/repos/iantangc/SelfHAR,0,0,0,[],
4221,145524879,https://github.com/imtypist/BlockSense,BlockSense,BlockSense: Blockchain Based Trustworthy Crowd-sensing Platform,imtypist,User,https://avatars.githubusercontent.com/u/13166579?v=4,2018-08-21T07:33:59Z,2024-03-12T02:13:16Z,,19269,UNLICENSED,15,4,False,"['blockchain', 'crowdsensing', 'ethereum', 'ipfs']",False,master,C++,True,True,False,False,True,https://api.github.com/repos/imtypist/BlockSense,0,0,0,[],
4222,273700826,https://github.com/TaesikGong/MetaSense_public,MetaSense_public,"The official PyTorch Implementation of MetaSense (MetaSense: Few-Shot Adaptation to Untrained Conditions in Deep Mobile Sensing, ACM SenSys '19).",TaesikGong,User,https://avatars.githubusercontent.com/u/18747977?v=4,2020-06-20T12:09:32Z,2023-10-13T06:40:01Z,https://nmsl.kaist.ac.kr/projects/metasense/,67,MIT License,16,5,False,"['dataset', 'deep-learning', 'human-activity-recognition', 'machine-learning', 'meta-learning']",False,master,Python,True,True,False,False,True,https://api.github.com/repos/TaesikGong/MetaSense_public,0,0,0,[],
4225,44791161,https://github.com/lerota/SleepCycleAnalysis-AndroidApp,SleepCycleAnalysis-AndroidApp,Android smart wake-up app for sleep pattern detection and analysis.,lerota,User,https://avatars.githubusercontent.com/u/12505915?v=4,2015-10-23T04:39:35Z,2021-12-18T17:35:42Z,,10252,UNLICENSED,5,5,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/lerota/SleepCycleAnalysis-AndroidApp,0,0,0,[],
4228,303896619,https://github.com/TheArijitSaha/Haven,Haven,Crowd based location cleanliness reviewer,TheArijitSaha,User,https://avatars.githubusercontent.com/u/33654795?v=4,2020-10-14T03:52:19Z,2021-06-15T04:25:53Z,,1365,MIT License,0,2,False,[],False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/TheArijitSaha/Haven,0,0,0,[],
4232,23738102,https://github.com/yyenigun/mobile-sensing-web,mobile-sensing-web,This project is an academic web project of Galatasaray University Peralab for monitoring sensor data from mobile phones.,yyenigun,User,https://avatars.githubusercontent.com/u/105900?v=4,2014-09-06T15:43:47Z,2023-12-17T19:12:57Z,,5166,UNLICENSED,4,2,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/yyenigun/mobile-sensing-web,0,0,0,[],
4233,679559092,https://github.com/superboySB/Awesome-Mobile-Crowdsensing,Awesome-Mobile-Crowdsensing,Research Resources on Human-Machine Collaborative Sensing by AI-Driven Unmanned Vehicles（边缘环境人机协同群智感知与决策关键技术研究）,superboySB,User,https://avatars.githubusercontent.com/u/20726189?v=4,2023-08-17T05:46:04Z,2024-01-18T14:33:36Z,,63749,MIT License,3,0,False,[],False,main,Python,True,True,False,False,False,https://api.github.com/repos/superboySB/Awesome-Mobile-Crowdsensing,0,0,0,[],
4234,60554799,https://github.com/alainrk/crowdroidsense,crowdroidsense,"Android client part of SenSquare, a Mobile Crowdsensing System developed for my Master Thesis in Computer Science, Networks and Systems.  See more at:  http://amslaurea.unibo.it/11874/1/tesi.pdf http://wfiot2016.ieee-wf-iot.org/program/",alainrk,User,https://avatars.githubusercontent.com/u/1529268?v=4,2016-06-06T19:27:05Z,2021-08-31T13:17:01Z,http://amslaurea.unibo.it/11874/1/tesi.pdf,194,GNU General Public License v3.0,3,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/alainrk/crowdroidsense,0,0,0,[],
4235,451715248,https://github.com/yerfor/Soft-DRGN,Soft-DRGN,Official Pytorch implementation of Soft-DRGN (IEEE trans on Mobile Computing 2022),yerfor,User,https://avatars.githubusercontent.com/u/48365204?v=4,2022-01-25T03:00:15Z,2024-03-12T10:29:44Z,,278,MIT License,16,2,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/yerfor/Soft-DRGN,0,0,0,[],
4237,59850412,https://github.com/alainrk/sensquare-server,sensquare-server,"COAP Server, part of SenSquare, a Mobile Crowdsensing System developed for my Master Thesis in Computer Science, Networks and Systems.  See more at:  http://wfiot2016.ieee-wf-iot.org/program/  http://amslaurea.unibo.it/11874/1/tesi.pdf",alainrk,User,https://avatars.githubusercontent.com/u/1529268?v=4,2016-05-27T17:03:09Z,2021-08-31T13:17:00Z,,163,GNU General Public License v3.0,3,1,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/alainrk/sensquare-server,0,0,0,[],
4238,46567832,https://github.com/SensingKit/CrowdSense-iOS,CrowdSense-iOS,"A free continuous sensing tool for iOS devices, based on the open source library SensingKit.",SensingKit,Organization,https://avatars.githubusercontent.com/u/8134497?v=4,2015-11-20T14:50:52Z,2021-11-20T15:22:28Z,https://www.sensingkit.org,69667,GNU Lesser General Public License v3.0,4,3,False,['sensingkit'],False,master,Objective-C,True,False,False,False,True,https://api.github.com/repos/SensingKit/CrowdSense-iOS,0,0,0,[],
4239,167236339,https://github.com/qucse/mcs,mcs,"Mobile Crowdsensing (MCS), Crowdsensing Based Transportation Journey Planner",qucse,Organization,https://avatars.githubusercontent.com/u/34520770?v=4,2019-01-23T18:53:32Z,2023-08-18T15:02:41Z,,342159,UNLICENSED,5,1,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/qucse/mcs,0,0,0,[],
4242,17976952,https://github.com/participactunibo/MoST,MoST,Mobile Sensing Technology,participactunibo,Organization,https://avatars.githubusercontent.com/u/7021435?v=4,2014-03-21T10:53:33Z,2023-08-30T00:56:30Z,,1552,Apache License 2.0,8,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/participactunibo/MoST,0,0,0,[],
4243,97160576,https://github.com/GarvitaBajaj/Mew,Mew,Mew is an open-source Mobile Crowdsensing framework aimed at facilitating MCS application development. Mew is currently available for Android platform (API 16 and above) and implemented as a distributed platform with two components - a server and an Android library. The server component is developed as an Eclipse project (Java v. 1.8) and offers a plug-n-play environment to developers to implement new task allocation algorithms as per their requirements.,GarvitaBajaj,User,https://avatars.githubusercontent.com/u/4970514?v=4,2017-07-13T20:04:22Z,2021-03-04T07:15:21Z,,99916,UNLICENSED,3,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/GarvitaBajaj/Mew,0,0,0,[],
4246,370074108,https://github.com/shreyasl10/Blockchain-based-MCS-system,Blockchain-based-MCS-system,A decentralized and privacy preserving Mobile Crowdsensing system based on Blockchain Oracles.,shreyasl10,User,https://avatars.githubusercontent.com/u/39648499?v=4,2021-05-23T14:27:24Z,2024-02-13T16:01:03Z,,168,UNLICENSED,7,1,False,[],False,main,Solidity,True,True,False,False,True,https://api.github.com/repos/shreyasl10/Blockchain-based-MCS-system,0,0,0,[],
4248,14798649,https://github.com/apps8os/trafficsense,trafficsense,An Android and Pebble smart watch based notifier for Reittiopas with context logging.,apps8os,Organization,https://avatars.githubusercontent.com/u/3447902?v=4,2013-11-29T10:32:29Z,2014-10-01T06:27:20Z,,22150,MIT License,5,2,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/apps8os/trafficsense,0,0,0,[],
4251,431538297,https://github.com/HadyKh/Crowd-Sensing-Classification,Crowd-Sensing-Classification,Classify the legitimate or illegitimate of the tasks.,HadyKh,User,https://avatars.githubusercontent.com/u/36478378?v=4,2021-11-24T15:36:01Z,2022-03-04T16:28:41Z,,5437,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/HadyKh/Crowd-Sensing-Classification,0,0,0,[],
4257,112050725,https://github.com/Sean2108/Mobile-Crowdsensing,Mobile-Crowdsensing,Uses advertisements to collect location and browser data for research (Proof of concept),Sean2108,User,https://avatars.githubusercontent.com/u/22672178?v=4,2017-11-26T02:48:23Z,2021-11-23T10:10:46Z,,5106,MIT License,2,0,False,"['crowdsourcing', 'data-collection', 'expressjs', 'fingerprint', 'location-tracking', 'momentjs', 'mysql', 'nodejs']",False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/Sean2108/Mobile-Crowdsensing,0,0,0,[],
4261,319693532,https://github.com/cph-cachet/carp_studies_app,carp_studies_app,The CARP Study App,cph-cachet,Organization,https://avatars.githubusercontent.com/u/34303488?v=4,2020-12-08T16:17:19Z,2024-03-11T20:02:12Z,,12184,MIT License,5,0,False,[],False,master,Dart,True,True,False,False,True,https://api.github.com/repos/cph-cachet/carp_studies_app,0,0,0,[],
4264,88468149,https://github.com/berethu/mobile-crowdsensing-oram,mobile-crowdsensing-oram,A research project,berethu,User,https://avatars.githubusercontent.com/u/2876348?v=4,2017-04-17T04:27:18Z,2023-03-10T03:22:52Z,,7283,UNLICENSED,1,0,False,[],False,master,C++,True,True,False,False,True,https://api.github.com/repos/berethu/mobile-crowdsensing-oram,0,0,0,[],
4269,122568292,https://github.com/pharruda/colete-ruidos,colete-ruidos,"Este projeto tem como finalidade a divulgação do projeto desenvolvido no Trabalho de Conclusão de curso, onde foi proposto o desenvolvimento de aplicações Mobile CrowdSensing nas seguintes abordagens de desenvolvimento: nativa (Android), Web, Hibrida(Apache Cordova) e Cross-compiled (React Native).",pharruda,User,https://avatars.githubusercontent.com/u/11746645?v=4,2018-02-23T03:24:16Z,2023-03-09T20:33:37Z,,25913,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/pharruda/colete-ruidos,0,0,0,[],
4270,12584084,https://github.com/ischweizer/MoSeS--Server-,MoSeS--Server-,This is the backend for the Mobile Sensing System (MoSeS),ischweizer,User,https://avatars.githubusercontent.com/u/1228343?v=4,2013-09-04T06:58:10Z,2018-01-13T13:50:07Z,,18110,Apache License 2.0,1,2,False,[],False,master,PHP,True,True,False,False,True,https://api.github.com/repos/ischweizer/MoSeS--Server-,0,0,0,[],
4273,129720676,https://github.com/DavideBuffelli/A-Deep-Learning-Model-for-Personalised-Human-Activity-Recognition,A-Deep-Learning-Model-for-Personalised-Human-Activity-Recognition,M.Sc. Thesis Material,DavideBuffelli,User,https://avatars.githubusercontent.com/u/4988444?v=4,2018-04-16T09:45:19Z,2023-03-29T02:11:22Z,,2453,Other,6,2,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/DavideBuffelli/A-Deep-Learning-Model-for-Personalised-Human-Activity-Recognition,0,0,0,[],
4276,678451841,https://github.com/georgiosmatzarapis/diploma-thesis,diploma-thesis,"A hybridization of Mobile Crowdsensing, Twitter Analytics, and Sensor Data for the holistic approach of pollen onsets detection, using Flask microframework.",georgiosmatzarapis,User,https://avatars.githubusercontent.com/u/142222522?v=4,2023-08-14T15:28:12Z,2023-08-14T15:35:46Z,,48699,UNLICENSED,0,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/georgiosmatzarapis/diploma-thesis,0,0,0,[],
4277,22398151,https://github.com/niclabs/adkintun-mobile-middleware,adkintun-mobile-middleware,Android Middleware for Mobile Sensing created originally for the Adkintun Mobile project,niclabs,Organization,https://avatars.githubusercontent.com/u/777295?v=4,2014-07-29T22:33:27Z,2023-07-22T18:14:20Z,,1637,Other,9,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/niclabs/adkintun-mobile-middleware,0,0,0,[],
4280,397881129,https://github.com/kode-git/crowdsensing,crowdsensing,Mobile platform for crowd-sensing with data retrieval from multiple devices for the monitoring of noise pollution in urban environment.,kode-git,User,https://avatars.githubusercontent.com/u/76259752?v=4,2021-08-19T09:04:22Z,2023-07-12T14:30:17Z,,12891,Apache License 2.0,1,0,False,"['geojson-data', 'postgis-extension', 'privacy', 'spatial-cloaking', 'spatial-data']",False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/kode-git/crowdsensing,0,0,0,[],
4281,735565548,https://github.com/crowdosNWPU/CrowdOS,CrowdOS,打造群智感知计算领域的系统平台！//Build a system platform in the field of crowd sensing computing!,crowdosNWPU,User,https://avatars.githubusercontent.com/u/154038066?v=4,2023-12-25T11:27:31Z,2024-01-27T16:46:56Z,,4077,Apache License 2.0,9,4,False,[],False,main,Java,True,True,False,False,True,https://api.github.com/repos/crowdosNWPU/CrowdOS,0,0,0,[],
4284,417438177,https://github.com/cph-cachet/cognition_package,cognition_package,The Flutter Cognition Package,cph-cachet,Organization,https://avatars.githubusercontent.com/u/34303488?v=4,2021-10-15T09:12:46Z,2023-10-27T15:19:58Z,,1776,Other,10,6,False,[],False,main,Dart,True,True,False,False,True,https://api.github.com/repos/cph-cachet/cognition_package,0,0,0,[],
4290,380281343,https://github.com/iliastzanis/BScThesis-IonianUniversity,BScThesis-IonianUniversity,My Diploma Thesis for my BSc in Informatics at Ionian University,iliastzanis,User,https://avatars.githubusercontent.com/u/32645619?v=4,2021-06-25T15:31:58Z,2024-03-04T12:56:38Z,,3810,UNLICENSED,0,0,False,"['app-demo', 'aws-amplify', 'demo', 'expo-cli', 'mobile-app', 'react-native', 'thesis', 'thesis-project', 'university-project']",False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/iliastzanis/BScThesis-IonianUniversity,0,0,0,[],
4292,95315750,https://github.com/joedarby/AlcoSensing,AlcoSensing, An Android app for mobile sensing research ,joedarby,User,https://avatars.githubusercontent.com/u/17852609?v=4,2017-06-24T18:33:54Z,2017-09-24T14:01:08Z,http://rebrand.ly/AlcoSensing,250,UNLICENSED,3,0,False,"['alcohol', 'android', 'data-gathering', 'human-behavior', 'research']",False,public-master,Java,True,True,False,False,True,https://api.github.com/repos/joedarby/AlcoSensing,0,0,0,[],
4294,172102439,https://github.com/sensetogether/ContextSense,ContextSense,User-centric Context Inference for Mobile Crowdsensing,sensetogether,Organization,https://avatars.githubusercontent.com/u/47892243?v=4,2019-02-22T16:56:55Z,2020-08-04T11:01:43Z,https://dl.acm.org/citation.cfm?id=3310088,6839,GNU General Public License v3.0,1,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/sensetogether/ContextSense,0,0,0,[],
4297,736569349,https://github.com/LLZhao0012/CrowdKit,CrowdKit,A generic programming framework for mobile crowdsensing spplications.,LLZhao0012,User,https://avatars.githubusercontent.com/u/125355254?v=4,2023-12-28T09:03:19Z,2024-01-08T10:02:38Z,,310,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/LLZhao0012/CrowdKit,0,0,0,[],
4298,42326862,https://github.com/eclarson/OpenCVwithCoreImageExample,OpenCVwithCoreImageExample,An iOS example of mixing filters from Opencv and Core Image (as well as face detection via core image),eclarson,User,https://avatars.githubusercontent.com/u/12646863?v=4,2015-09-11T18:59:03Z,2019-08-05T18:12:53Z,,26568,UNLICENSED,7,0,False,[],False,master,C++,True,True,False,False,True,https://api.github.com/repos/eclarson/OpenCVwithCoreImageExample,0,0,0,[],
4300,552982450,https://github.com/FIVEYOUNGWOO/SQLite-Base-Local-Database-In-Android-Applications,SQLite-Base-Local-Database-In-Android-Applications,SQLite-based local database for Andriod applications.,FIVEYOUNGWOO,User,https://avatars.githubusercontent.com/u/96539912?v=4,2022-10-17T14:26:07Z,2024-02-14T09:46:35Z,,109,MIT License,4,0,False,"['android', 'iot-application', 'sensing', 'sqlite']",False,main,Java,True,True,False,True,True,https://api.github.com/repos/FIVEYOUNGWOO/SQLite-Base-Local-Database-In-Android-Applications,0,0,0,[],
4303,383507390,https://github.com/dajiangsuo/EV_mixtedAutonomy,EV_mixtedAutonomy,Using RL-controlled vehicles as traffic regulator to reduce the travel time of emergency vehicles near intersections,dajiangsuo,User,https://avatars.githubusercontent.com/u/22221587?v=4,2021-07-06T15:01:10Z,2024-03-07T13:44:13Z,,9280,MIT License,8,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/dajiangsuo/EV_mixtedAutonomy,0,0,0,[],
4305,570944127,https://github.com/jpenaab/tp,tp,App and Backend,jpenaab,User,https://avatars.githubusercontent.com/u/115503134?v=4,2022-11-26T16:33:28Z,2022-11-28T11:59:22Z,,157,GNU General Public License v3.0,0,1,False,[],False,main,Java,True,True,False,False,True,https://api.github.com/repos/jpenaab/tp,0,0,0,[],
4307,653982849,https://github.com/Yixin-F/MD-LVIO,MD-LVIO,Multi-Session Dynamic-Aware LVIO Using Segmented Curved-Voxel Occupancy Descriptor,Yixin-F,User,https://avatars.githubusercontent.com/u/78573438?v=4,2023-06-15T06:43:41Z,2024-03-06T13:27:53Z,,23412,"BSD 3-Clause ""New"" or ""Revised"" License",7,0,False,[],False,main,C++,True,False,False,False,True,https://api.github.com/repos/Yixin-F/MD-LVIO,0,0,0,[],
4309,116355506,https://github.com/cruiseresearchgroup/mobiute-android,mobiute-android,Mobi-UTE: Android App,cruiseresearchgroup,Organization,https://avatars.githubusercontent.com/u/35094697?v=4,2018-01-05T07:23:29Z,2023-01-28T16:41:22Z,http://ieeexplore.ieee.org/document/7517818/,3210,Apache License 2.0,2,0,False,[],True,master,Java,True,True,False,False,True,https://api.github.com/repos/cruiseresearchgroup/mobiute-android,0,0,0,[],
