,Unnamed: 0,id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url,num_issues,num_subscribers,num_contributors,languages,readme
1263,3575,142918128,https://github.com/AndreaTirinzoni/transfer-policy-search,transfer-policy-search,"Code for the paper ""Transfer of Samples in Policy Search via Multiple Importance Sampling"" (ICML 2019).",AndreaTirinzoni,User,https://avatars.githubusercontent.com/u/14225785?v=4,2018-07-30T19:17:03Z,2019-10-12T01:53:22Z,,2261,UNLICENSED,3,1,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/AndreaTirinzoni/transfer-policy-search,0,0,0,[],
1266,3586,671096560,https://github.com/xallysie/experiencesampler-jsPsych,experiencesampler-jsPsych,"Experience-sampling extension for jsPsych framework, developed for Android (6+, compatible with 13+, api33) and iOS (9+)",xallysie,User,https://avatars.githubusercontent.com/u/48843867?v=4,2023-07-26T14:27:54Z,2023-09-05T05:43:49Z,,16469,UNLICENSED,0,0,False,[],False,main,JavaScript,True,False,False,False,True,https://api.github.com/repos/xallysie/experiencesampler-jsPsych,0,0,0,[],
1267,3589,239890655,https://github.com/miserman/survey_scheduler,survey_scheduler,A Node.js app to schedule texts for experience sampling studies,miserman,User,https://avatars.githubusercontent.com/u/25805723?v=4,2020-02-12T00:04:12Z,2021-10-20T21:43:11Z,https://miserman.github.io/survey_scheduler,753,MIT License,0,0,False,"['aws', 'nodejs', 'sms', 'survey']",False,master,JavaScript,True,True,True,False,True,https://api.github.com/repos/miserman/survey_scheduler,0,0,0,[],
1268,3591,32012387,https://github.com/cran/graphicalVAR,graphicalVAR,:exclamation: This is a read-only mirror of the CRAN R package repository.  graphicalVAR — Graphical VAR for Experience Sampling Data  ,cran,Organization,https://avatars.githubusercontent.com/u/6899542?v=4,2015-03-11T10:44:06Z,2024-02-22T02:30:08Z,,70,UNLICENSED,2,0,False,[],False,master,R,True,False,False,False,False,https://api.github.com/repos/cran/graphicalVAR,0,0,0,[],
1269,3594,196216040,https://github.com/ykkunkels/ESIR_portal,ESIR_portal,Shiny app for the ESM Item Repository,ykkunkels,User,https://avatars.githubusercontent.com/u/25369258?v=4,2019-07-10T14:02:46Z,2024-02-09T19:42:25Z,,850,UNLICENSED,2,0,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/ykkunkels/ESIR_portal,0,0,0,[],
1270,3598,8079961,https://github.com/uwmadison-chm/hedonometer,hedonometer,A Rails-based web service for collecting SMS-based experience sampling data,uwmadison-chm,Organization,https://avatars.githubusercontent.com/u/46541543?v=4,2013-02-07T19:28:24Z,2022-02-28T13:58:45Z,,879,MIT License,1,1,False,[],False,master,Ruby,True,True,True,False,True,https://api.github.com/repos/uwmadison-chm/hedonometer,0,0,0,[],
1271,3603,469934723,https://github.com/ViniciusTaborda/spring-boot-creative-experience,spring-boot-creative-experience,Sample project to learn concepts from the Java framework: Spring Boot.,ViniciusTaborda,User,https://avatars.githubusercontent.com/u/72284753?v=4,2022-03-14T23:14:05Z,2022-03-16T18:11:31Z,,61,UNLICENSED,0,0,False,[],False,main,Java,True,True,False,False,True,https://api.github.com/repos/ViniciusTaborda/spring-boot-creative-experience,0,0,0,[],
1272,3604,70589636,https://github.com/pffelix/AWARE-Plugin-ESMSurvey,AWARE-Plugin-ESMSurvey,Media Exposure on the Smartphone:  Plugin for the Aware Framework with preconfigured Experienced Sampling questions allowing to measure boredom and stress level of smartphone user,pffelix,User,https://avatars.githubusercontent.com/u/22691907?v=4,2016-10-11T12:11:04Z,2022-01-27T11:48:56Z,,28119,Apache License 2.0,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/pffelix/AWARE-Plugin-ESMSurvey,0,0,0,[],
1273,3605,527714628,https://github.com/trevlee0212/Travel-Log-Platform,Travel-Log-Platform,"A dynamic, responsive website that users can create posts about their travel experiences",trevlee0212,User,https://avatars.githubusercontent.com/u/73781823?v=4,2022-08-22T20:01:11Z,2022-08-22T22:28:00Z,,3642,UNLICENSED,0,0,False,[],False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/trevlee0212/Travel-Log-Platform,0,0,0,[],
1275,3611,360823322,https://github.com/westermannlab/swiper,swiper,"App for experience sampling studies using a swiping-interface (Stefan Westermann, dev@westermann.io )",westermannlab,User,https://avatars.githubusercontent.com/u/80452839?v=4,2021-04-23T08:58:13Z,2021-04-23T12:39:58Z,,719,MIT License,0,0,False,[],False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/westermannlab/swiper,0,0,0,[],
1276,3613,264624137,https://github.com/AlexanderGracetantiono/Your-Food-Book,Your-Food-Book,Your-Food-Book For School Project,AlexanderGracetantiono,User,https://avatars.githubusercontent.com/u/42028241?v=4,2020-05-17T09:15:09Z,2020-05-17T09:28:48Z,,14757,UNLICENSED,0,0,False,[],False,master,PHP,True,True,False,False,True,https://api.github.com/repos/AlexanderGracetantiono/Your-Food-Book,0,0,0,[],
1278,3619,369662732,https://github.com/finnvoor/DrawAR,DrawAR,A proof of concept collaborative AR drawing app built using ARKit,finnvoor,User,https://avatars.githubusercontent.com/u/8284016?v=4,2021-05-21T22:00:27Z,2023-07-14T16:32:14Z,,1085,Creative Commons Zero v1.0 Universal,2,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/finnvoor/DrawAR,0,0,0,[],
1279,3620,226353489,https://github.com/Yury-Shevchenko/yuaudio,yuaudio,Web app for collecting audio samples,Yury-Shevchenko,User,https://avatars.githubusercontent.com/u/11328153?v=4,2019-12-06T15:04:52Z,2020-02-18T12:47:34Z,,2913,UNLICENSED,0,0,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/Yury-Shevchenko/yuaudio,0,0,0,[],
1281,3629,342849152,https://github.com/PsychYu/experience-sampling-linebot,experience-sampling-linebot,An experience sampling method (ESM) app written in Python via LINE Messaging API platform.,PsychYu,User,https://avatars.githubusercontent.com/u/48290135?v=4,2021-02-27T12:15:08Z,2023-05-25T14:47:58Z,,12615,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/PsychYu/experience-sampling-linebot,0,0,0,[],
1282,3637,500360193,https://github.com/SarahTheres/personality_chatbots,personality_chatbots,This is the source code for the personality imbued chatbots we developed as part of a research project at LMU Munich (Germany). This research project was published at CHI '22. More details about the project as well as an extended description of the implementation may be found on the project website: http://www.medien.ifi.lmu.de/extraversion-chatbots,SarahTheres,User,https://avatars.githubusercontent.com/u/7083379?v=4,2022-06-06T08:57:10Z,2022-06-06T08:59:30Z,,394,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/SarahTheres/personality_chatbots,0,0,0,[],
1283,3638,604718960,https://github.com/taktsun/dissimilarity-for-ESM-data,dissimilarity-for-ESM-data,"A demo to calculate Bray-Curtis dissimilarity with multivariate time series data which are grouped by persons. Here, we showcase with emotion regulation (ER) experience sampling method (ESM) data.",taktsun,User,https://avatars.githubusercontent.com/u/104346689?v=4,2023-02-21T16:42:07Z,2023-12-06T23:19:23Z,,127,UNLICENSED,3,0,False,[],False,main,R,True,True,False,False,True,https://api.github.com/repos/taktsun/dissimilarity-for-ESM-data,0,0,0,[],
1284,3641,264617930,https://github.com/AlexanderGracetantiono/Pendataan-Magang-Skripsi-,Pendataan-Magang-Skripsi-,web example for student internship data collection data,AlexanderGracetantiono,User,https://avatars.githubusercontent.com/u/42028241?v=4,2020-05-17T08:38:55Z,2020-05-17T09:32:20Z,,4693,Other,0,0,False,[],False,master,PHP,True,True,False,False,True,https://api.github.com/repos/AlexanderGracetantiono/Pendataan-Magang-Skripsi-,0,0,0,[],
1285,3647,218579283,https://github.com/brianroach4/Segment_Test_Site,Segment_Test_Site,personal test web site for segment specific pendo install on the pendo experience sample app,brianroach4,User,https://avatars.githubusercontent.com/u/28010617?v=4,2019-10-30T17:00:44Z,2019-12-10T22:40:38Z,,66061,UNLICENSED,0,0,False,[],False,master,JavaScript,True,True,True,False,True,https://api.github.com/repos/brianroach4/Segment_Test_Site,0,0,0,[],
1286,3648,389174982,https://github.com/Will006/SpeechToText,SpeechToText,Speech to Text using an STM32,Will006,User,https://avatars.githubusercontent.com/u/29715317?v=4,2021-07-24T18:40:36Z,2021-07-29T03:14:47Z,,20079,UNLICENSED,0,0,False,[],False,main,C,True,True,False,False,True,https://api.github.com/repos/Will006/SpeechToText,0,0,0,[],
1287,3651,631419615,https://github.com/Palmerg4/contract-address-manipulation,contract-address-manipulation,Contract address manipulation during deployment,Palmerg4,User,https://avatars.githubusercontent.com/u/71123289?v=4,2023-04-23T00:58:20Z,2023-04-23T16:45:01Z,,63,UNLICENSED,0,0,False,[],False,master,Solidity,True,True,False,False,True,https://api.github.com/repos/Palmerg4/contract-address-manipulation,0,0,0,[],
1288,3652,751843682,https://github.com/Ameer2000Mzori/Poke-Wiki,Poke-Wiki,"Poke-Wiki is a website created using HTML, CSS, and JavaScript. It utilizes the PokeAPI, incorporating effects such as hover and animations. Additionally, you can specify the number of Pokémon you want to view. Please check out the live demo for an interactive experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2024-02-02T12:59:29Z,2024-02-14T17:19:47Z,https://ameer2000mzori.github.io/Poke-Wiki/src,161,MIT License,1,0,False,"['api', 'collaboration', 'css', 'html', 'javascript', 'learning']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Poke-Wiki,0,0,0,[],
1289,3653,475195597,https://github.com/mhyrzt/D2QN,D2QN,Implementation of Double DQN with Pytorch ,mhyrzt,User,https://avatars.githubusercontent.com/u/51210970?v=4,2022-03-28T22:14:03Z,2022-04-06T19:40:40Z,,134,MIT License,2,0,False,"['dqn-pytorch', 'pytorch', 'reinforcement-learning']",False,main,Python,True,True,False,False,True,https://api.github.com/repos/mhyrzt/D2QN,0,0,0,[],
1290,3655,296838061,https://github.com/Raymondma-public/HDayView,HDayView,Android Horizontal Day View Library,Raymondma-public,User,https://avatars.githubusercontent.com/u/11516250?v=4,2020-09-19T09:58:59Z,2021-04-17T08:47:06Z,,85,"BSD 2-Clause ""Simplified"" License",0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/Raymondma-public/HDayView,0,0,0,[],
1291,3657,313090705,https://github.com/arjun-aarvalabs/zync-activity-sandbox,zync-activity-sandbox,Zync Activity Sandbox,arjun-aarvalabs,User,https://avatars.githubusercontent.com/u/61305801?v=4,2020-11-15T17:57:01Z,2021-01-12T14:39:01Z,,420,UNLICENSED,0,2,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/arjun-aarvalabs/zync-activity-sandbox,0,0,0,[],
1293,3666,356719346,https://github.com/sergiopirla/powerAD,powerAD,Power analysis for affect dynamics studies.,sergiopirla,User,https://avatars.githubusercontent.com/u/63823450?v=4,2021-04-10T23:17:29Z,2021-12-22T19:13:46Z,,1548,MIT License,0,0,False,[],False,main,R,True,True,True,False,True,https://api.github.com/repos/sergiopirla/powerAD,0,0,0,[],
1294,3667,117095403,https://github.com/cran/pompom,pompom,:exclamation: This is a read-only mirror of the CRAN R package repository.  pompom — Person-Oriented Method and Perturbation on the Model  ,cran,Organization,https://avatars.githubusercontent.com/u/6899542?v=4,2018-01-11T12:08:44Z,2021-02-18T11:12:19Z,,1264,UNLICENSED,0,0,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/cran/pompom,0,0,0,[],
1295,3668,83095899,https://github.com/karanganju/2048RL,2048RL,2048 Bot,karanganju,User,https://avatars.githubusercontent.com/u/7148695?v=4,2017-02-25T01:01:42Z,2020-04-17T14:57:17Z,,1378,UNLICENSED,1,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/karanganju/2048RL,0,0,0,[],
1296,3679,677460044,https://github.com/pab2163/missing_smartphone_data,missing_smartphone_data,Analyses of Missing Experience Sampling & Passive Smartphone Sensor Data in a Study of Adolescents at Risk for Suicide,pab2163,User,https://avatars.githubusercontent.com/u/16904546?v=4,2023-08-11T16:17:46Z,2023-08-11T17:08:08Z,,115,MIT License,0,0,False,[],False,main,R,True,True,False,False,True,https://api.github.com/repos/pab2163/missing_smartphone_data,0,0,0,[],
1299,3684,165221972,https://github.com/cadullms/tf-samples,tf-samples,Terraform samples for provisioning Azure resources,cadullms,User,https://avatars.githubusercontent.com/u/30171024?v=4,2019-01-11T10:02:48Z,2021-01-12T06:19:05Z,,77,MIT License,0,0,False,[],False,master,HCL,True,True,False,False,True,https://api.github.com/repos/cadullms/tf-samples,0,0,0,[],
1300,3685,114935884,https://github.com/jasonx1011/social-group,social-group,[Django] Social Platform Web Application using Django (Full Stack Developer),jasonx1011,User,https://avatars.githubusercontent.com/u/4830188?v=4,2017-12-20T22:11:32Z,2024-01-14T12:44:32Z,https://social-group-django.herokuapp.com,159549,GNU General Public License v3.0,4,1,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/jasonx1011/social-group,0,0,0,[],
1301,3688,96861259,https://github.com/seanchrismurphy/emacalc,emacalc,A package to help work with ESM data,seanchrismurphy,User,https://avatars.githubusercontent.com/u/6520558?v=4,2017-07-11T06:57:01Z,2019-06-12T00:58:52Z,,57,UNLICENSED,1,0,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/seanchrismurphy/emacalc,0,0,0,[],
1302,3689,195856138,https://github.com/rahulkumawat2107/Attrack-Teacher-Administration-App,Attrack-Teacher-Administration-App,Created an ERP app for College Administration and Teachers. ,rahulkumawat2107,User,https://avatars.githubusercontent.com/u/49016901?v=4,2019-07-08T17:18:22Z,2020-12-02T05:26:17Z,,446,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/rahulkumawat2107/Attrack-Teacher-Administration-App,0,0,0,[],
1303,3690,655328037,https://github.com/timestudydocumentation/timestudydocumentation.github.io,timestudydocumentation.github.io,TIME study documentation website and discussion group,timestudydocumentation,User,https://avatars.githubusercontent.com/u/136982763?v=4,2023-06-18T15:10:17Z,2023-07-04T19:35:26Z,,25333,MIT License,0,0,False,[],False,main,Python,True,True,True,True,True,https://api.github.com/repos/timestudydocumentation/timestudydocumentation.github.io,0,0,0,[],
1305,3703,252221762,https://github.com/kusterlu/publish,publish,Selection of reserach projects,kusterlu,User,https://avatars.githubusercontent.com/u/14062357?v=4,2020-04-01T15:57:46Z,2020-04-02T17:58:20Z,,8560,UNLICENSED,0,0,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/kusterlu/publish,0,0,0,[],
1306,3705,391482960,https://github.com/Black-Photon/LudusVulkus,LudusVulkus,An experimental game engine to practice Vulkan and Computer Graphics,Black-Photon,User,https://avatars.githubusercontent.com/u/28807595?v=4,2021-07-31T23:40:07Z,2023-03-03T00:48:18Z,,310,UNLICENSED,0,0,False,[],False,master,C++,True,True,False,False,True,https://api.github.com/repos/Black-Photon/LudusVulkus,0,0,0,[],
1307,3707,649771551,https://github.com/JuAnDaGmiss77/brightness,brightness,script to modify the brightness by keyboard,JuAnDaGmiss77,User,https://avatars.githubusercontent.com/u/78767630?v=4,2023-06-05T15:43:31Z,2023-06-08T21:50:17Z,,8954,UNLICENSED,0,0,False,[],False,main,Python,True,False,False,False,True,https://api.github.com/repos/JuAnDaGmiss77/brightness,0,0,0,[],
1308,3710,332611647,https://github.com/CodeStone1125/YuoYuo-channel,YuoYuo-channel,A video platform using Java,CodeStone1125,User,https://avatars.githubusercontent.com/u/72511296?v=4,2021-01-25T02:45:39Z,2024-01-20T12:01:17Z,,49545,UNLICENSED,1,0,False,[],False,main,Java,True,True,False,False,True,https://api.github.com/repos/CodeStone1125/YuoYuo-channel,0,0,0,[],
1310,3717,723747995,https://github.com/Ameer2000Mzori/Drink-Water,Drink-Water,"Drink-Water  is a website created with HTML, SCSS, and TypeScript. It utilizes TSLint for code error detection and maintaining clean code practices. Feel free to check out the live demo for an interactive experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-11-26T16:41:14Z,2023-11-27T18:26:59Z,https://ameer2000mzori.github.io/Drink-Water/src/,175,MIT License,1,0,False,"['css', 'html', 'javascript', 'linters', 'scss', 'tslint', 'typescript']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Drink-Water,0,0,0,[],
1311,3719,723711056,https://github.com/Ameer2000Mzori/Incrementing-Counter,Incrementing-Counter,"Incrementing-Counter is a website created with HTML, SCSS, and TypeScript. It utilizes TSLint for code error detection and maintaining clean code practices. Feel free to check out the live demo for an interactive experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-11-26T14:37:34Z,2023-11-26T16:36:59Z,https://ameer2000mzori.github.io/Incrementing-Counter/src/,173,MIT License,1,0,False,"['css', 'html', 'javascript', 'linters', 'scss', 'tslint', 'typescript']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Incrementing-Counter,0,0,0,[],
1312,3723,719500194,https://github.com/Ameer2000Mzori/Math-Sprint-Game,Math-Sprint-Game,"Math Sprint Game is a website crafted with HTML, CSS, SCSS, and JavaScript, built using webpack. Employing linters like ESLint enhances code cleanliness and resolves errors. Feel free to explore the demo for an interactive experience!",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-11-16T09:53:57Z,2023-11-18T09:01:48Z,https://ameer2000mzori.github.io/Math-Sprint-Game/src/,303,MIT License,1,0,False,"['css', 'eslint', 'html', 'javacript', 'linters', 'scss', 'webpack']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Math-Sprint-Game,0,0,0,[],
1313,3724,732722830,https://github.com/Ameer2000Mzori/Calculator,Calculator,"Calculator website is crafted with HTML, SCSS, and TypeScript. Linters are implemented to address code errors and uphold clean code practices. Please explore the live demo for a hands-on experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-12-17T16:16:11Z,2023-12-21T14:17:52Z,https://ameer2000mzori.github.io/Calculator/src/,784,MIT License,1,0,False,"['calculator', 'css', 'html', 'javascript', 'linters', 'scss', 'tslint', 'typescript']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Calculator,0,0,0,[],
1314,3725,722723492,https://github.com/Ameer2000Mzori/Event-Key-Codes,Event-Key-Codes,"Event-Key-Codes is a website created with HTML, SCSS, and TypeScript. Utilizing listeners, it overcomes code errors and ensures clean code. Don't forget to check out the live demo for an interactive experience!",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-11-23T19:43:57Z,2023-11-23T20:18:48Z,https://ameer2000mzori.github.io/Event-Key-Codes/src/,155,MIT License,1,0,False,"['css', 'html', 'javascript', 'linters', 'scss', 'tslint', 'typescript']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Event-Key-Codes,0,0,0,[],
1315,3726,718588502,https://github.com/vivekgupta4Git/ComposeCoach,ComposeCoach,A library to coach user about the app. ,vivekgupta4Git,User,https://avatars.githubusercontent.com/u/91813403?v=4,2023-11-14T11:55:47Z,2024-01-16T16:33:54Z,,226,MIT License,2,0,False,[],False,main,Kotlin,True,True,False,False,True,https://api.github.com/repos/vivekgupta4Git/ComposeCoach,0,0,0,[],
1316,3727,488684162,https://github.com/Resh-97/Dynamic_Maze_Solving,Dynamic_Maze_Solving,An epsilon-greedy Dueling Deep Q-Network Based on Prioritised Experience Replay to compute the minimal time path for traversing a maze.,Resh-97,User,https://avatars.githubusercontent.com/u/66821775?v=4,2022-05-04T17:31:31Z,2023-09-06T11:16:19Z,,98587,UNLICENSED,2,0,False,"['comp6247', 'dueling-dqn', 'dynamic-maze', 'epsilon-greedy', 'minimal-path', 'q-learning', 'reinforcement-learning']",False,main,Python,True,True,False,False,True,https://api.github.com/repos/Resh-97/Dynamic_Maze_Solving,0,0,0,[],
1317,3729,745109675,https://github.com/Ameer2000Mzori/Classic-Cars,Classic-Cars,"Discover Classic-Cars, a stunning website featuring impressive 3D styling, captivating effects, a user-friendly contact form, and a sleek navbar. Built with HTML, SCSS, and JavaScript, it employs linters for error-free, clean code. Check out the live demo for an enhanced experience!",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2024-01-18T16:58:33Z,2024-01-18T17:02:44Z,,151,MIT License,1,0,False,[],False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/Ameer2000Mzori/Classic-Cars,0,0,0,[],
1318,3730,350558029,https://github.com/adambrooks123/PDFCombineTool,PDFCombineTool,A simple program to generate cover pages and combine pdf files. ,adambrooks123,User,https://avatars.githubusercontent.com/u/34742738?v=4,2021-03-23T02:42:09Z,2021-03-25T09:48:06Z,,5788,GNU General Public License v3.0,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/adambrooks123/PDFCombineTool,0,0,0,[],
1319,3731,720074681,https://github.com/Ameer2000Mzori/Progress-Steps,Progress-Steps,"Explore Progress-Steps, a compact website crafted with HTML, CSS, SCSS, and TypeScript. Utilizing linters, this project ensures bug-free functionality and clean code build with Web Pack. Dive into the live demo for an interactive experience!",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-11-17T14:22:46Z,2023-11-23T17:35:33Z,https://ameer2000mzori.github.io/Progress-Steps/src/,147,MIT License,1,0,False,"['css', 'html', 'javascript', 'linters', 'scss', 'tslint', 'typescript', 'webpack']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Progress-Steps,0,0,0,[],
1320,3732,730544194,https://github.com/Ameer2000Mzori/Custom-Range-Slider,Custom-Range-Slider,"Custom Range Slider is a website crafted using HTML, SCSS, and TypeScript. We employ linters to address code errors and ensure the maintenance of clean, efficient code. Take a moment to explore the live demo for a hands-on experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-12-12T06:44:13Z,2023-12-12T09:36:22Z,https://ameer2000mzori.github.io/Custom-Range-Slider/src/,173,MIT License,1,0,False,"['css', 'html', 'javascript', 'linters', 'scss', 'tslint', 'typescript']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Custom-Range-Slider,0,0,0,[],
1321,3733,722683438,https://github.com/Ameer2000Mzori/Sound-Board,Sound-Board,"Sound-Board is a dynamically created website using TypeScript, with HTML and SCSS for styling and building the HTML tree. Utilizing tslint and linters, this project overcomes code errors and maintains clean code. Feel free to check out the live demo for an interactive experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-11-23T17:31:44Z,2023-11-23T18:30:48Z,https://ameer2000mzori.github.io/Sound-Board/src/,442,MIT License,1,0,False,"['css', 'html', 'javascript', 'linters', 'scss', 'tslint', 'typescript']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Sound-Board,0,0,0,[],
1322,3736,720381389,https://github.com/Ameer2000Mzori/Rotating-Navigation,Rotating-Navigation,"Discover Rotating Navigation, a dynamic website constructed with HTML, CSS, SCSS, JavaScript, and TypeScript. Utilizing TSLint and linters, this project is error-free and built with webpack for seamless performance. Take a look at the live demo for an immersive experience!",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-11-18T10:04:36Z,2023-11-19T09:50:57Z,https://ameer2000mzori.github.io/Rotating-Navigation/dist/,586,MIT License,1,0,False,"['css', 'html', 'javascript', 'linters', 'scss', 'tslint', 'typescript', 'webpack']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Rotating-Navigation,0,0,0,[],
1323,3737,717375645,https://github.com/Ameer2000Mzori/Custom-Video-Player,Custom-Video-Player,"Custom Video Player is a website created using HTML, SCSS, and JavaScript. With the assistance of linters, which help me clean the code and overcome any bugs or issues, the website ensures a smooth and error-free user experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-11-11T09:42:04Z,2023-11-18T08:56:58Z,https://ameer2000mzori.github.io/Custom-Video-Player/src/,3367,MIT License,1,0,False,"['css', 'html', 'javascript', 'linters', 'scss']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Custom-Video-Player,0,0,0,[],
1324,3738,726637256,https://github.com/Ameer2000Mzori/Drag-N-Drop,Drag-N-Drop,"Drag-N-Drop is a website meticulously crafted with HTML, SCSS, and TypeScript. We leverage linters to proactively address code errors, ensuring the sustained cleanliness and efficiency of our codebase. Be sure to explore the live demo for a firsthand experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-12-02T23:20:20Z,2023-12-03T03:08:01Z,https://ameer2000mzori.github.io/Drag-N-Drop/src/,198,MIT License,1,0,False,"['css', 'html', 'javascript', 'linters', 'scss', 'tslinters', 'typescript']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Drag-N-Drop,0,0,0,[],
1325,3739,730548768,https://github.com/Ameer2000Mzori/Testimonial-Box-Switcher,Testimonial-Box-Switcher,"Testimonial-Box-Switcher is a website thoughtfully developed with HTML, SCSS, and TypeScript. Our development process integrates linters to identify and address code errors, ensuring the maintenance of clean and efficient code. Please take a moment to explore the live demo for a firsthand experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-12-12T06:58:51Z,2023-12-14T07:22:53Z,https://ameer2000mzori.github.io/Testimonial-Box-Switcher/src/,204,MIT License,1,0,False,"['css', 'eslint', 'html', 'javascript', 'linters', 'scss', 'typescript']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Testimonial-Box-Switcher,0,0,0,[],
1326,3741,687799705,https://github.com/Ameer2000Mzori/To-Do-List,To-Do-List,"The To-Do-List website is built with HTML, CSS, and JavaScript. Employing linters to ensure clean code and overcome potential errors, the project also utilizes local storage to persist data. Don't forget to check out the live demo for a hands-on experience!",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-09-06T03:07:25Z,2023-11-25T13:44:17Z,https://ameer2000mzori.github.io/To-Do-List/dist/,4826,MIT License,1,0,False,"['css', 'eslint', 'html', 'javascript', 'linters']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/To-Do-List,0,0,0,[],
1327,3746,730547323,https://github.com/Ameer2000Mzori/Quiz-App,Quiz-App," Quiz-App is a website carefully crafted using HTML, SCSS, and TypeScript. Our development process incorporates the use of linters to detect and resolve code errors, ensuring the upkeep of clean and efficient code. Take a moment to explore the live demo for a firsthand experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-12-12T06:54:21Z,2023-12-14T06:19:15Z,https://ameer2000mzori.github.io/Quiz-App/src/,199,MIT License,1,0,False,"['css', 'eslint', 'html', 'javascript', 'linters', 'scss', 'typescript']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Quiz-App,0,0,0,[],
1328,3747,730550561,https://github.com/Ameer2000Mzori/Random-Image-Feed,Random-Image-Feed,"Random-Image-Feed is a website thoughtfully developed using HTML, SCSS, and TypeScript. Our development process integrates linters to identify and address code errors, ensuring the maintenance of clean and efficient code. Take a moment to explore the live demo for a firsthand experience.",Ameer2000Mzori,User,https://avatars.githubusercontent.com/u/125167155?v=4,2023-12-12T07:04:15Z,2023-12-14T07:46:15Z,https://ameer2000mzori.github.io/Random-Image-Feed/src/,1142,MIT License,1,0,False,"['css', 'html', 'javascript', 'linters', 'scss', 'tslint', 'typescript']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ameer2000Mzori/Random-Image-Feed,0,0,0,[],
