id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url
54494740,https://github.com/bkrish01/DAL-ClinicalTrial-ResearchKit,DAL-ClinicalTrial-ResearchKit,This is a sample app to demo ResearchKit and HealthKit API capabilities in Clinical Trials,bkrish01,User,https://avatars.githubusercontent.com/u/16088543?v=4,2016-03-22T17:21:55Z,2016-12-10T02:29:43Z,,40341,,1,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/bkrish01/DAL-ClinicalTrial-ResearchKit
192202163,https://github.com/Blackjacx/WWDC,WWDC,You don't have the time to watch all the WWDC session videos yourself? No problem me and many contributors extracted the gist for you 🥳,Blackjacx,User,https://avatars.githubusercontent.com/u/794372?v=4,2019-06-16T14:42:30Z,2024-03-05T16:36:07Z,,1071,MIT License,2587,142,False,"['apple', 'authentication', 'darkmode', 'design', 'hacktoberfest', 'ios', 'ipad', 'macos', 'networking', 'nfc', 'safari', 'security', 'session', 'swift', 'swiftui', 'tvos', 'videos', 'watchos', 'wwdc']",False,main,Shell,True,True,False,True,True,https://api.github.com/repos/Blackjacx/WWDC
608290081,https://github.com/ukcs485gSpring23/fitnessApp,fitnessApp,midterm-Mjli235 created by GitHub Classroom,ukcs485gSpring23,Organization,https://avatars.githubusercontent.com/u/122928873?v=4,2023-03-01T17:59:21Z,2023-07-19T20:26:48Z,,2745,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/ukcs485gSpring23/fitnessApp
699904186,https://github.com/ukcs485gFall23/carekit,carekit,final-akwaed created by GitHub Classroom,ukcs485gFall23,Organization,https://avatars.githubusercontent.com/u/143098681?v=4,2023-10-03T15:08:22Z,2024-01-08T03:58:54Z,,1861,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/ukcs485gFall23/carekit
108750960,https://github.com/dan-chop-ris/SampleApp-master2,SampleApp-master2,,dan-chop-ris,User,https://avatars.githubusercontent.com/u/32103903?v=4,2017-10-29T16:29:47Z,2017-10-30T16:01:10Z,,11816,Other,0,0,False,['android'],False,master,HTML,True,True,False,False,True,https://api.github.com/repos/dan-chop-ris/SampleApp-master2
123951338,https://github.com/hristiyantrifonov/AsthmaApp,AsthmaApp,"DIssertation Project for final uni year. Swift medical application using Google Firebase, Apple CareKit and ResearchKit",hristiyantrifonov,User,https://avatars.githubusercontent.com/u/16015968?v=4,2018-03-05T17:03:52Z,2018-10-18T00:42:30Z,,33983,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/hristiyantrifonov/AsthmaApp
118208608,https://github.com/imjayanthka/noCINV,noCINV,A simple application using Apple's ResearchKit to predict onset of nausea in patients undergoing chemotherapy,imjayanthka,User,https://avatars.githubusercontent.com/u/14004425?v=4,2018-01-20T04:23:40Z,2018-11-16T23:46:42Z,,38,GNU General Public License v3.0,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/imjayanthka/noCINV
102766521,https://github.com/Progdrasil/research-kit-tutorial,research-kit-tutorial,following the Apple Research Kit tutorial from https://www.raywenderlich.com/104575/researchkit-tutorial-with-swift,Progdrasil,User,https://avatars.githubusercontent.com/u/11562522?v=4,2017-09-07T17:30:15Z,2017-09-08T23:11:08Z,,49,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/Progdrasil/research-kit-tutorial
374889459,https://github.com/dinhnhat0401/wwdc2021-notes,wwdc2021-notes,,dinhnhat0401,User,https://avatars.githubusercontent.com/u/2002871?v=4,2021-06-08T05:17:09Z,2023-03-05T05:06:43Z,,14,,1,0,False,"['wwdc', 'wwdc2021']",False,main,Swift,True,True,False,False,True,https://api.github.com/repos/dinhnhat0401/wwdc2021-notes
47161478,https://github.com/francescoperera/FocusApp,FocusApp,An iOS app that leverages ResearchKit to help individuals affected by ADHD obtain insights about their condition,francescoperera,User,https://avatars.githubusercontent.com/u/14084892?v=4,2015-12-01T02:55:03Z,2015-12-01T02:58:00Z,,48,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/francescoperera/FocusApp
394796378,https://github.com/cliffordlab/moyo_ios,moyo_ios,iOS Application for the Moyo Health Network,cliffordlab,Organization,https://avatars.githubusercontent.com/u/8903331?v=4,2021-08-10T22:31:29Z,2022-11-01T16:46:12Z,,62637,"BSD 3-Clause ""New"" or ""Revised"" License",0,0,False,[],False,main,Objective-C,True,True,False,False,True,https://api.github.com/repos/cliffordlab/moyo_ios
560127667,https://github.com/huybaovo/cis357-project,cis357-project,Group Project focusing on using Google Flutter SDK features,huybaovo,User,https://avatars.githubusercontent.com/u/89875875?v=4,2022-10-31T19:47:28Z,2022-12-09T18:33:21Z,,1990,,0,0,False,[],False,master,Dart,True,True,True,False,True,https://api.github.com/repos/huybaovo/cis357-project
646000571,https://github.com/Niveusgh/SADetox,SADetox,,Niveusgh,User,https://avatars.githubusercontent.com/u/14163547?v=4,2023-05-27T01:24:57Z,2023-05-27T01:28:45Z,,613,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/Niveusgh/SADetox
40620042,https://github.com/uhub/awesome-objective-c,awesome-objective-c,"A curated list of awesome Objective-C frameworks, libraries and software.",uhub,Organization,https://avatars.githubusercontent.com/u/13760298?v=4,2015-08-12T19:28:09Z,2024-03-12T17:42:44Z,,781,,314,67,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/uhub/awesome-objective-c
131039483,https://github.com/Sage-Bionetworks/SageResearch,SageResearch,,Sage-Bionetworks,Organization,https://avatars.githubusercontent.com/u/1250897?v=4,2018-04-25T17:12:24Z,2024-02-26T21:55:00Z,,236265,Other,0,0,False,[],True,main,Swift,True,True,False,False,True,https://api.github.com/repos/Sage-Bionetworks/SageResearch
715201039,https://github.com/Vijaymax555/Hactive,Hactive,Heart rate monitoring,Vijaymax555,User,https://avatars.githubusercontent.com/u/146177083?v=4,2023-11-06T17:05:55Z,2023-11-06T17:09:48Z,,99735,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/Vijaymax555/Hactive
45707965,https://github.com/sunnyliyanbo1357/PD_Clinical_Trial,PD_Clinical_Trial,Parkinson's Disease Clinical Trial Data Collection,sunnyliyanbo1357,User,https://avatars.githubusercontent.com/u/14063254?v=4,2015-11-06T21:12:49Z,2016-03-29T21:26:21Z,,159,,1,0,False,[],False,master,Jupyter Notebook,True,True,False,False,True,https://api.github.com/repos/sunnyliyanbo1357/PD_Clinical_Trial
190930219,https://github.com/codeOfRobin/WWDC2019Checklist,WWDC2019Checklist,,codeOfRobin,User,https://avatars.githubusercontent.com/u/5009041?v=4,2019-06-08T20:06:54Z,2019-11-17T15:32:41Z,,20,,0,1,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/codeOfRobin/WWDC2019Checklist
59229477,https://github.com/w3woody/caredemo,caredemo,Demo front-end/back end for Apple's CareKit,w3woody,User,https://avatars.githubusercontent.com/u/2043158?v=4,2016-05-19T17:54:11Z,2016-06-22T18:36:43Z,,9255,GNU General Public License v3.0,1,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/w3woody/caredemo
441188555,https://github.com/TheraForge/OTFMagicBox,OTFMagicBox,A zero-code template app that demonstrates how to use TheraForge's APIs and can be used for fast prototyping,TheraForge,Organization,https://avatars.githubusercontent.com/u/82847140?v=4,2021-12-23T13:26:23Z,2023-10-16T00:42:22Z,,1053695,Other,1,3,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/TheraForge/OTFMagicBox
84874119,https://github.com/sjmercer65/tremor,tremor,Assessing Tremor in Parkinson's Disease,sjmercer65,User,https://avatars.githubusercontent.com/u/20523844?v=4,2017-03-13T21:00:10Z,2022-10-24T10:25:21Z,,2265,,4,1,False,[],False,master,Jupyter Notebook,True,True,False,False,True,https://api.github.com/repos/sjmercer65/tremor
205085805,https://github.com/zhongmicai/awesomeBiology,awesomeBiology,,zhongmicai,User,https://avatars.githubusercontent.com/u/14291430?v=4,2019-08-29T05:16:55Z,2023-04-13T05:01:41Z,,67,Creative Commons Zero v1.0 Universal,5,1,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/zhongmicai/awesomeBiology
414868786,https://github.com/AmeyaK17/digipod,digipod,,AmeyaK17,User,https://avatars.githubusercontent.com/u/47977329?v=4,2021-10-08T06:17:01Z,2022-03-07T14:01:35Z,,16370,MIT License,1,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/AmeyaK17/digipod
71639076,https://github.com/Swift-S/iosOpenSourceApp,iosOpenSourceApp,,Swift-S,Organization,https://avatars.githubusercontent.com/u/22997926?v=4,2016-10-22T12:55:56Z,2016-10-22T13:02:05Z,,342,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/Swift-S/iosOpenSourceApp
180638249,https://github.com/kaydoan/resume,resume,"A list of helpful resources for general productivity, programming, and random things.",kaydoan,User,https://avatars.githubusercontent.com/u/35280843?v=4,2019-04-10T18:13:32Z,2019-04-24T15:13:45Z,,30,,0,0,False,[],False,master,,True,True,False,False,False,https://api.github.com/repos/kaydoan/resume
431173361,https://github.com/Juan372008/Color3,Color3,,Juan372008,User,https://avatars.githubusercontent.com/u/90113494?v=4,2021-11-23T16:26:05Z,2021-11-24T11:52:54Z,,4075,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/Juan372008/Color3
441707577,https://github.com/Appentus-Training/opensource-ios-apps,opensource-ios-apps,,Appentus-Training,Organization,https://avatars.githubusercontent.com/u/75614424?v=4,2021-12-25T15:34:41Z,2021-12-25T15:38:30Z,,4683,MIT License,0,0,False,[],False,ci,Swift,True,True,False,False,True,https://api.github.com/repos/Appentus-Training/opensource-ios-apps
431466115,https://github.com/Juan372008/PruebaColeo,PruebaColeo,,Juan372008,User,https://avatars.githubusercontent.com/u/90113494?v=4,2021-11-24T11:57:38Z,2021-11-24T11:57:49Z,,319,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/Juan372008/PruebaColeo
609692838,https://github.com/bjoleary/ctdl,ctdl,Clinical Trials Downloader,bjoleary,User,https://avatars.githubusercontent.com/u/5481433?v=4,2023-03-04T23:57:55Z,2023-07-17T18:45:16Z,,2611,Other,1,0,False,[],False,main,R,True,False,False,False,True,https://api.github.com/repos/bjoleary/ctdl
48941534,https://github.com/Cloudox/iOS-Human-Interface-Guidelines,iOS-Human-Interface-Guidelines,翻译苹果官方文档《iOS Human Interface Guidelines》,Cloudox,User,https://avatars.githubusercontent.com/u/12538995?v=4,2016-01-03T10:08:13Z,2022-11-16T06:52:52Z,,6340,,104,31,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/Cloudox/iOS-Human-Interface-Guidelines
346109175,https://github.com/prasannadroid/iOS-Swift-Sample,iOS-Swift-Sample,ios test project including ios dictionary and swift UI,prasannadroid,User,https://avatars.githubusercontent.com/u/4345493?v=4,2021-03-09T18:45:14Z,2021-03-09T19:58:59Z,,4164,MIT License,1,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/prasannadroid/iOS-Swift-Sample
349835170,https://github.com/Deemarie92/ios,ios,,Deemarie92,User,https://avatars.githubusercontent.com/u/71861243?v=4,2021-03-20T21:06:18Z,2021-03-20T21:11:48Z,,4216,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/Deemarie92/ios
448927404,https://github.com/u2ubf989u2/scaling-guacamole,scaling-guacamole,,u2ubf989u2,User,https://avatars.githubusercontent.com/u/83045582?v=4,2022-01-17T14:30:41Z,2022-01-17T14:30:46Z,,4033,MIT License,0,0,False,[],False,master,Swift,True,True,False,True,True,https://api.github.com/repos/u2ubf989u2/scaling-guacamole
192089626,https://github.com/JaminZhou/WWDC2019-Catalog,WWDC2019-Catalog,All kinds of sessions from WWDC 2019,JaminZhou,User,https://avatars.githubusercontent.com/u/9011374?v=4,2019-06-15T14:44:32Z,2019-06-17T06:33:27Z,,18,MIT License,2,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/JaminZhou/WWDC2019-Catalog
183254269,https://github.com/need2edit/resume,resume,My resumé and some resources on iOS development.,need2edit,User,https://avatars.githubusercontent.com/u/6213423?v=4,2019-04-24T15:13:57Z,2022-01-11T15:15:53Z,,21,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/need2edit/resume
526207914,https://github.com/MariaGoniIba/Gait-Parkinson-Disease-accelerometer-mPower-dataset,Gait-Parkinson-Disease-accelerometer-mPower-dataset,Gait in Parkinson's Disease using accelerometer data: mPower dataset,MariaGoniIba,User,https://avatars.githubusercontent.com/u/111005547?v=4,2022-08-18T12:44:31Z,2023-10-07T12:53:56Z,,887,,1,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/MariaGoniIba/Gait-Parkinson-Disease-accelerometer-mPower-dataset
61222023,https://github.com/mathiasnagler/WWDC16-Notes,WWDC16-Notes,,mathiasnagler,User,https://avatars.githubusercontent.com/u/9951231?v=4,2016-06-15T16:11:25Z,2019-05-10T12:36:54Z,,26,,3,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/mathiasnagler/WWDC16-Notes
93856714,https://github.com/davidhagan14/open-source-ios-apps,open-source-ios-apps,,davidhagan14,User,https://avatars.githubusercontent.com/u/27480025?v=4,2017-06-09T12:30:37Z,2020-04-10T00:47:15Z,,1286,MIT License,2,0,False,[],False,master,Swift,True,True,True,False,True,https://api.github.com/repos/davidhagan14/open-source-ios-apps
416969188,https://github.com/Istiakmorsalin/HealthKit-RnD,HealthKit-RnD,,Istiakmorsalin,User,https://avatars.githubusercontent.com/u/2936695?v=4,2021-10-14T02:55:57Z,2022-10-29T18:27:09Z,,4354,MIT License,1,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/Istiakmorsalin/HealthKit-RnD
219646970,https://github.com/nonprofitz/healthcare,healthcare,,nonprofitz,User,https://avatars.githubusercontent.com/u/56146322?v=4,2019-11-05T03:10:01Z,2019-11-05T03:19:19Z,,71,Creative Commons Zero v1.0 Universal,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/nonprofitz/healthcare
359953743,https://github.com/kvwadhwa/Covid-Tool-Kit,Covid-Tool-Kit,,kvwadhwa,User,https://avatars.githubusercontent.com/u/82910611?v=4,2021-04-20T21:19:39Z,2021-04-23T03:11:22Z,,35992,,0,0,False,[],False,main,Kotlin,True,True,False,False,True,https://api.github.com/repos/kvwadhwa/Covid-Tool-Kit
295612334,https://github.com/SherylGit/healthcare-webs,healthcare-webs,GitHub CI test for awesome-healthcare,SherylGit,User,https://avatars.githubusercontent.com/u/55629361?v=4,2020-09-15T04:16:42Z,2021-02-23T03:09:53Z,,12,,1,1,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/SherylGit/healthcare-webs
495216163,https://github.com/johnterrys/awesome-healthcare,awesome-healthcare,"Curated list of awesome open source healthcare software, libraries, tools and resources.",johnterrys,User,https://avatars.githubusercontent.com/u/105609387?v=4,2022-05-23T01:03:16Z,2022-05-23T01:03:16Z,,92,Creative Commons Zero v1.0 Universal,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/johnterrys/awesome-healthcare
517473650,https://github.com/ZAKAUDD/awesome-healthcare-resources,awesome-healthcare-resources,,ZAKAUDD,User,https://avatars.githubusercontent.com/u/89963589?v=4,2022-07-25T00:56:14Z,2022-07-25T00:56:14Z,,87,Creative Commons Zero v1.0 Universal,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/ZAKAUDD/awesome-healthcare-resources
60075911,https://github.com/shrikeshpowar/6-Ways-ResearchKit-Would-Change-The-Clinical-Research,6-Ways-ResearchKit-Would-Change-The-Clinical-Research,"Many of the smartphone users tracking things like  steps, meals, sleep, medication, weight and menstruation as second nature. And for researchers who rely on data like this to study everything from chronic ailments to healthy lifestyles, all of that information has been going to waste for years, locked away in the some data clouds of telecommunication companies. Last month, Apple launched ResearchKit, a software framework that would allow developers to use the iPhone as a diagnostic tool for medical research. It launched with five applications to study diabetes, breast cancer, asthma, cardiovascular disease, and Parkinson’s disease.  Do you wanna learn more about ResearchKit ? The article will provide you in precision 6 ways by which it would bring changes in clinical research. Here's how ResearchKit would revolutionize the medical research space: 1) Access to precise data More data means more findings that can help more people. Since data collection has taken place since many decades ago, the robustness of the collected info is not that easy to be inferred. If ResearchKit’s apps  allure even a tiny fraction of smartphone users to enroll in a study, the strength of the data and the ease to infer them,would dwarf anything that even the most robust scientific population studies have provided. 2) Integrity in diversity",shrikeshpowar,User,https://avatars.githubusercontent.com/u/19405941?v=4,2016-05-31T09:24:59Z,2016-05-31T09:24:59Z,,0,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/shrikeshpowar/6-Ways-ResearchKit-Would-Change-The-Clinical-Research
100468903,https://github.com/subhashv10/subbu3322ios,subbu3322ios,,subhashv10,User,https://avatars.githubusercontent.com/u/29941845?v=4,2017-08-16T08:52:41Z,2017-08-16T08:53:19Z,,310,MIT License,0,0,False,[],False,master,Ruby,True,True,False,False,True,https://api.github.com/repos/subhashv10/subbu3322ios
99571350,https://github.com/elgsaid/open-source-ios-apps,open-source-ios-apps,,elgsaid,User,https://avatars.githubusercontent.com/u/30756008?v=4,2017-08-07T11:34:26Z,2020-04-10T00:47:01Z,,1356,MIT License,1,0,False,[],False,master,Swift,True,True,True,False,True,https://api.github.com/repos/elgsaid/open-source-ios-apps
21895733,https://github.com/KatherineMichel/tech-and-funding-toolkit,tech-and-funding-toolkit,:money_with_wings: :chart_with_upwards_trend: :rocket: Tech and Funding Toolkit,KatherineMichel,User,https://avatars.githubusercontent.com/u/4193054?v=4,2014-07-16T10:08:24Z,2024-02-02T14:03:38Z,,13397,,100,67,False,[],False,master,,True,True,True,False,True,https://api.github.com/repos/KatherineMichel/tech-and-funding-toolkit
749399020,https://github.com/twentyone24/awesome-healthtech,awesome-healthtech,Awesome Healthcare / HealthTech repositores,twentyone24,User,https://avatars.githubusercontent.com/u/68099097?v=4,2024-01-28T13:27:48Z,2024-02-20T08:24:47Z,,22,Creative Commons Zero v1.0 Universal,1,0,False,[],False,main,,True,False,False,False,True,https://api.github.com/repos/twentyone24/awesome-healthtech
72134514,https://github.com/emoncse/iOSApp,iOSApp,,emoncse,User,https://avatars.githubusercontent.com/u/23101548?v=4,2016-10-27T18:03:31Z,2019-09-27T21:16:28Z,,970,MIT License,2,0,False,[],False,master,Swift,True,True,True,False,True,https://api.github.com/repos/emoncse/iOSApp
46319491,https://github.com/smartdj/iOSRepository,iOSRepository, Github-iOS备忘,smartdj,User,https://avatars.githubusercontent.com/u/3272679?v=4,2015-11-17T03:00:46Z,2023-03-17T08:55:45Z,,31,MIT License,10,2,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/smartdj/iOSRepository
578752915,https://github.com/XavierFix/healthcare-project,healthcare-project,"Curated list of awesome open source healthcare software, libraries, tools and resources.",XavierFix,User,https://avatars.githubusercontent.com/u/101754198?v=4,2022-12-15T19:58:01Z,2022-12-15T19:58:01Z,,71,,0,0,False,[],False,main,,True,True,False,False,True,https://api.github.com/repos/XavierFix/healthcare-project
137064980,https://github.com/sanathreddy/ios-,ios-,,sanathreddy,User,https://avatars.githubusercontent.com/u/19500137?v=4,2018-06-12T11:57:10Z,2018-06-12T11:58:11Z,,308,MIT License,0,0,False,[],False,master,Ruby,True,True,False,False,True,https://api.github.com/repos/sanathreddy/ios-
146853773,https://github.com/krowcjkh/helloworld,helloworld,,krowcjkh,User,https://avatars.githubusercontent.com/u/42860019?v=4,2018-08-31T06:54:38Z,2018-08-31T07:43:21Z,,1939,MIT License,0,0,False,[],False,master,Swift,True,True,True,False,True,https://api.github.com/repos/krowcjkh/helloworld
14247331,https://github.com/woolie/WoolieLinks,WoolieLinks,Links to iOS/Mac/Audio related code samples and articles of interest,woolie,User,https://avatars.githubusercontent.com/u/62043?v=4,2013-11-08T23:34:27Z,2019-11-24T10:12:01Z,,726,,45,2,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/woolie/WoolieLinks
77852567,https://github.com/Apptifyme/open-source-ios,open-source-ios,,Apptifyme,User,https://avatars.githubusercontent.com/u/20842665?v=4,2017-01-02T18:11:13Z,2017-01-02T18:11:59Z,,1151,MIT License,0,0,False,[],False,master,Swift,True,True,True,False,True,https://api.github.com/repos/Apptifyme/open-source-ios
38362272,https://github.com/GeekZP/RefusalReason,RefusalReason,官方审核被拒绝的各种原因,GeekZP,User,https://avatars.githubusercontent.com/u/12639787?v=4,2015-07-01T09:29:05Z,2016-08-01T09:11:01Z,,111,,8,2,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/GeekZP/RefusalReason
225474910,https://github.com/doc22940/learn.opensource.apps.ios,learn.opensource.apps.ios,,doc22940,User,https://avatars.githubusercontent.com/u/57328920?v=4,2019-12-02T21:46:30Z,2019-12-02T21:50:16Z,,2860,MIT License,0,0,False,[],False,master,Swift,True,True,True,False,True,https://api.github.com/repos/doc22940/learn.opensource.apps.ios
230265729,https://github.com/efalloon/Public-Apps,Public-Apps,,efalloon,User,https://avatars.githubusercontent.com/u/51479738?v=4,2019-12-26T13:06:20Z,2019-12-26T13:15:11Z,,2845,MIT License,0,0,False,[],False,master,Swift,True,True,True,False,True,https://api.github.com/repos/efalloon/Public-Apps
350283904,https://github.com/stardev-123/open-source-iOSApps,open-source-iOSApps,,stardev-123,User,https://avatars.githubusercontent.com/u/60430353?v=4,2021-03-22T09:31:34Z,2022-07-07T18:01:18Z,,185,MIT License,1,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/stardev-123/open-source-iOSApps
520722266,https://github.com/whoisdsmith/project-awesome,project-awesome,My collection of Awesome Stars,whoisdsmith,User,https://avatars.githubusercontent.com/u/9169633?v=4,2022-08-03T03:16:19Z,2024-03-01T13:05:39Z,,2979,Creative Commons Zero v1.0 Universal,22,3,False,"['awesome', 'awesome-list']",False,master,,False,False,False,False,True,https://api.github.com/repos/whoisdsmith/project-awesome
46356804,https://github.com/ahmgsk/ios-Library,ios-Library,,ahmgsk,User,https://avatars.githubusercontent.com/u/365439?v=4,2015-11-17T15:39:56Z,2015-11-17T15:39:56Z,,321,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/ahmgsk/ios-Library
95775971,https://github.com/vigor87/Awesome-iOS,Awesome-iOS,,vigor87,User,https://avatars.githubusercontent.com/u/29460031?v=4,2017-06-29T12:37:35Z,2017-06-29T12:37:35Z,,368,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/vigor87/Awesome-iOS
88159898,https://github.com/DangarArvind/arvind,arvind,,DangarArvind,User,https://avatars.githubusercontent.com/u/26823816?v=4,2017-04-13T11:55:23Z,2021-10-04T18:32:21Z,,377,,1,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/DangarArvind/arvind
51519017,https://github.com/gunnihinn/aglocl,aglocl,An automatically generated list of curated lists,gunnihinn,User,https://avatars.githubusercontent.com/u/6123958?v=4,2016-02-11T14:13:39Z,2017-06-16T14:28:09Z,,35,"BSD 3-Clause ""New"" or ""Revised"" License",4,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/gunnihinn/aglocl
365966566,https://github.com/ramanihiteshc/Open-Source-iOS-Application,Open-Source-iOS-Application,All swift programming application,ramanihiteshc,User,https://avatars.githubusercontent.com/u/29170321?v=4,2021-05-10T08:11:16Z,2021-12-27T09:53:49Z,,149,,0,0,False,[],False,main,,True,True,False,False,True,https://api.github.com/repos/ramanihiteshc/Open-Source-iOS-Application
443225050,https://github.com/paulveillard/cybersecurity-iOS,cybersecurity-iOS,"A collection of awesome framework, libraries, learning tutorials, videos, webcasts, technical resources and cool stuff about iOS Security.",paulveillard,User,https://avatars.githubusercontent.com/u/36570260?v=4,2021-12-31T01:37:46Z,2024-02-13T20:28:31Z,,1541,Apache License 2.0,14,4,False,"['apple', 'developer-tools', 'development', 'ios', 'ios-app', 'ios-sdk', 'ios-swift', 'ios14', 'iphone', 'iphone-application', 'iphone-game', 'macbook', 'mobile-app', 'mobile-development', 'mobile-device-management', 'mobile-devices', 'mobile-security', 'software-architecture', 'software-development', 'software-testing-tools']",False,main,,True,True,False,False,True,https://api.github.com/repos/paulveillard/cybersecurity-iOS
161784381,https://github.com/sagarkoyani/awesome_ios,awesome_ios,,sagarkoyani,User,https://avatars.githubusercontent.com/u/25953225?v=4,2018-12-14T12:54:02Z,2023-04-12T00:42:32Z,,3026,MIT License,29,2,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/sagarkoyani/awesome_ios
55648032,https://github.com/PFXStudio/PFXGuideline,PFXGuideline,app Store review guideline,PFXStudio,User,https://avatars.githubusercontent.com/u/13096942?v=4,2016-04-06T23:19:46Z,2016-04-06T23:19:46Z,,25,MIT License,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/PFXStudio/PFXGuideline
59052947,https://github.com/lfarah/AwesomeLibCounter,AwesomeLibCounter,,lfarah,User,https://avatars.githubusercontent.com/u/6511079?v=4,2016-05-17T19:36:45Z,2021-09-23T12:54:16Z,,59,,5,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/lfarah/AwesomeLibCounter
68255656,https://github.com/miransar/iOS-Resources,iOS-Resources,,miransar,User,https://avatars.githubusercontent.com/u/15163278?v=4,2016-09-15T00:51:34Z,2023-03-04T05:08:46Z,,256,,3,2,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/miransar/iOS-Resources
65001802,https://github.com/xwal/awesome-stars,awesome-stars,creating my Awesome List used GitHub stars! ,xwal,User,https://avatars.githubusercontent.com/u/1863204?v=4,2016-08-05T08:19:57Z,2024-01-29T02:36:35Z,,6284,Creative Commons Zero v1.0 Universal,6,1,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/xwal/awesome-stars
136111744,https://github.com/talisk/WWDC18Sessions,WWDC18Sessions,What's new in WWDC18,talisk,User,https://avatars.githubusercontent.com/u/7621572?v=4,2018-06-05T03:00:30Z,2018-06-05T03:21:01Z,,2571,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/talisk/WWDC18Sessions
103236040,https://github.com/thinkofworld/IOS,IOS,,thinkofworld,User,https://avatars.githubusercontent.com/u/31880106?v=4,2017-09-12T07:16:34Z,2017-09-12T07:16:34Z,,39,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/thinkofworld/IOS
91773406,https://github.com/xinyu1105/StudyDemoSet,StudyDemoSet,,xinyu1105,User,https://avatars.githubusercontent.com/u/15667482?v=4,2017-05-19T06:32:10Z,2020-12-09T06:44:28Z,,72,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/xinyu1105/StudyDemoSet
107267763,https://github.com/leixf2005/awesome-ios-cn,awesome-ios-cn,,leixf2005,User,https://avatars.githubusercontent.com/u/32871930?v=4,2017-10-17T12:48:27Z,2019-06-10T07:16:07Z,,60,,1,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/leixf2005/awesome-ios-cn
57961226,https://github.com/wangzhizhou/AppStoreReviewGuidelines_ChineseEdtion,AppStoreReviewGuidelines_ChineseEdtion,Translation of App Store Review Guidelines in Chinese to Follow,wangzhizhou,User,https://avatars.githubusercontent.com/u/8174538?v=4,2016-05-03T10:31:22Z,2016-05-03T12:52:46Z,,6077,,0,0,False,[],False,master,CSS,True,True,False,False,True,https://api.github.com/repos/wangzhizhou/AppStoreReviewGuidelines_ChineseEdtion
